State	Fips	85	90	95	00	05	25
20	189	256.25	209.69	189.06	215.58	162.82	98.098
20	191	12.61	9.65	6.89	9.01	9.31	5.15
20	193	157.87	130.64	91.00	123.43	95.63	40.7
20	195	15.15	6.46	4.64	6.42	6.31	-2.836
20	197	13.20	4.24	3.55	4.85	4.89	-3.46
20	199	89.11	85.77	62.22	73.34	50.99	19.084
20	201	18.50	7.79	5.59	8.02	7.52	-3.554
20	203	135.50	118.41	75.50	81.08	50.61	-32.046
20	205	5.29	3.08	2.75	2.66	2.61	-0.19
20	207	7.68	0.89	0.96	2.23	1.89	-3.414
20	209	302.07	440.25	479.18	397.81	385.11	475.068
21	001	1.97	2.15	2.36	0	2.89	3.79428571429
21	003	1.52	1.46	2.09	0	1.90	2.48714285714
21	005	2.72	6.19	3.32	0	3.80	3.99142857143
21	007	18.95	26.58	23.48	0	7.97	-1.68
21	009	6.46	5.87	7.68	0	9.11	12.0728571429
21	011	1.06	0.92	4.51	0	5.82	11.4185714286
21	013	3.53	3.38	7.58	0	4.65	7.38857142857
21	015	11.11	11.41	8.30	0	18.81	24.12
21	017	2.93	2.44	2.96	0	3.04	3.28714285714
21	019	50.45	64.56	79.99	0	52.59	63.0528571429
21	021	5.15	8.00	4.80	0	6.67	7.00857142857
21	023	1.63	1.47	1.59	0	1.74	1.86285714286
21	025	1.13	1.42	1.05	0	10.04	17.56
21	027	4.05	1.73	1.83	0	2.09	0.121428571429
21	029	3.35	4.22	3.87	0	3.17	2.99
21	031	1.01	1.41	1.51	0	1.61	2.22428571429
21	033	1.43	1.39	1.29	0	3.56	5.33714285714
21	035	6.82	4.23	5.05	0	5.92	5.13
21	037	19.12	13.51	31.80	0	29.54	45.5085714286
21	039	0.60	0.67	2.56	0	0.79	1.77285714286
21	041	37.42	38.93	43.48	0	81.65	121.727142857
21	043	2.12	2.38	3.08	0	4.25	6.41285714286
21	045	1.67	1.60	1.88	0	1.92	2.24428571429
21	047	6.98	7.88	10.39	0	14.47	22.0942857143
21	049	116.14	106.24	108.52	0	187.61	248.432857143
21	051	1.80	1.74	2.84	0	4.51	7.29571428571
21	053	1.06	1.21	1.33	0	3.81	6.24
21	055	1.09	0.83	1.03	0	2.19	3.18142857143
21	057	0.79	0.79	0.81	0	0.94	1.07714285714
21	059	170.76	217.06	220.16	0	223.18	276.054285714
21	061	0.89	1.35	1.20	0	1.32	1.69
21	063	0.47	0.55	0.44	0	0.45	0.397142857143
21	065	1.82	2.40	2.02	0	1.39	0.941428571429
21	067	37.53	36.42	43.11	0	49.90	63.2114285714
21	069	2.83	1.27	1.64	0	1.23	-0.205714285714
21	071	7.38	5.18	3.78	0	4.43	0.987142857143
21	073	8.63	8.73	8.53	0	11.67	14.2042857143
21	075	1.81	1.52	1.67	0	1.75	1.72142857143
21	077	0.44	0.49	0.81	0	2.79	4.94857142857
21	079	1.67	1.49	1.65	0	2.19	2.67857142857
21	081	1.63	2.15	2.06	0	2.52	3.31857142857
21	083	11.20	14.26	14.67	0	9.85	9.30571428571
21	085	2.36	2.91	3.35	0	3.72	5.15285714286
21	087	1.63	1.52	1.64	0	3.08	4.35857142857
21	089	9.62	13.21	16.42	0	10.79	13.6814285714
21	091	273.36	251.07	250.88	0	266.85	258.004285714
21	093	14.30	31.24	13.37	0	13.98	8.46714285714
21	095	8.24	4.57	4.80	0	4.29	0.478571428571
21	097	3.13	2.95	3.36	0	3.36	3.70714285714
21	099	3.12	2.61	3.61	0	4.64	6.29857142857
21	101	252.38	113.83	117.66	0	36.18	-167.285714286
21	103	2.58	8.42	2.96	0	0.90	-2.04571428571
21	105	0.95	0.73	0.76	0	1.39	1.74857142857
21	107	9.44	16.70	18.07	0	13.49	18.5857142857
21	109	1.03	1.11	1.20	0	1.27	1.52571428571
21	111	843.92	916.48	927.75	0	794.17	766.722857143
21	113	5.37	3.53	3.91	0	6.11	6.64428571429
21	115	2.42	2.30	2.03	0	2.77	2.93714285714
21	117	10.29	24.18	8.45	0	6.39	-1.71
21	119	3.02	1.17	0.94	0	1.90	0.577142857143
21	121	1.86	2.37	0.97	0	1.12	-0.0414285714286
21	123	1.43	1.28	1.25	0	1.23	1.02428571429
21	125	4.11	7.95	9.67	0	12.14	20.3085714286
21	127	10.52	18.56	15.89	0	13.96	16.9128571429
21	129	0.64	0.79	0.70	0	0.78	0.882857142857
21	131	1.31	1.49	2.92	0	1.28	1.89285714286
21	133	3.36	2.74	2.38	0	3.43	3.24714285714
21	135	1.16	0.96	1.38	0	1.79	2.48142857143
21	137	2.15	2.01	2.25	0	3.12	4.03428571429
21	139	1.12	1.13	23.81	0	7.75	23.1542857143
21	141	3.60	4.44	5.01	0	1.14	-0.604285714286
21	143	1.55	1.50	2.08	0	3.05	4.57714285714
21	145	986.16	1001.06	1005.51	0	1300.48	1573.93285714
21	147	1.02	1.12	1.14	0	2.00	2.86285714286
21	149	1.18	0.96	0.83	0	1.56	1.79857142857
21	151	8.08	8.53	11.84	0	13.10	18.8857142857
21	153	0.88	0.95	0.94	0	0.94	0.997142857143
21	155	2.95	2.79	2.86	0	5.50	7.69285714286
21	157	21.17	20.80	22.21	0	23.01	25.1385714286
21	159	2.37	3.14	5.82	0	4.91	8.34571428571
21	161	38.91	41.48	44.84	0	15.72	-2.35
21	163	6.99	9.68	25.40	0	4.74	9.93285714286
21	165	0.42	0.40	0.21	0	0.63	0.725714285714
21	167	28.04	19.92	20.01	0	25.87	22.8885714286
21	169	1.16	1.11	1.06	0	1.04	0.908571428571
21	171	1.64	1.62	1.94	0	2.42	3.22285714286
21	173	2.43	2.47	2.46	0	3.30	4.04714285714
21	175	1.15	0.89	1.41	0	0.52	0.165714285714
21	177	644.29	489.46	487.69	0	496.73	347.372857143
21	179	4.79	7.11	8.12	0	7.82	11.1814285714
21	181	1.49	1.91	2.45	0	2.69	4.01
21	183	8.25	7.90	7.56	0	19.08	28.1671428571
21	185	3.04	3.88	5.08	0	5.91	9.00428571429
21	187	1.57	1.53	2.33	0	2.37	3.39285714286
21	189	0.33	0.37	0.42	0	0.32	0.338571428571
21	191	1.66	1.62	1.53	0	1.55	1.41142857143
21	193	3.66	3.34	6.07	0	4.77	6.84571428571
21	195	7.88	7.81	8.16	0	14.36	20.0542857143
21	197	1.16	1.00	0.39	0	1.23	1.00571428571
21	199	232.75	389.68	390.26	0	132.75	69.7028571429
21	201	0.35	0.25	0.22	0	0.17	-0.0114285714286
21	203	1.48	1.76	1.48	0	2.49	3.27571428571
21	205	2.55	2.69	3.48	0	6.83	10.8571428571
21	207	1.86	2.62	3.04	0	4.10	6.30857142857
21	209	5.83	4.88	3.38	0	4.15	1.93142857143
21	211	4.03	4.08	4.66	0	4.73	5.58571428571
21	213	2.95	2.75	2.04	0	2.20	1.22428571429
21	215	1.24	0.99	1.16	0	0.90	0.645714285714
21	217	4.29	8.92	6.13	0	5.67	6.31857142857
21	219	1.49	1.78	1.87	0	0.97	0.604285714286
21	221	1.53	1.64	2.24	0	6.06	10.2157142857
21	223	0.51	0.69	0.68	0	15.70	28.7414285714
21	225	7.01	2.45	7.34	0	3.83	2.54857142857
21	227	11.05	12.03	16.53	0	19.62	29.0342857143
21	229	2.17	1.70	1.97	0	2.47	2.77571428571
21	231	1.95	2.30	2.41	0	2.67	3.38428571429
21	233	66.15	151.22	151.58	0	77.77	100.037142857
21	235	7.69	2.61	2.01	0	2.74	-2.48571428571
21	237	0.48	0.51	0.57	0	0.66	0.844285714286
21	239	18.39	16.25	16.64	0	54.13	84.6257142857
22	001	192.53	153.50	110.02	186.4	293.90	328.654
22	003	55.18	35.01	24.13	38.61	30.02	8.558
22	005	189.03	199.84	226.75	217.04	202.78	233.908
22	007	13.68	18.12	28.95	29.67	23.05	40.868
22	009	41.94	29.73	17.48	22.65	30.82	10.932
22	011	43.45	31.63	29.54	29.73	32.91	19.664
22	013	11.34	14.05	1.78	13.13	13.72	13.108
22	015	9.53	10.83	12.23	14.08	18.99	26.434
22	017	200.02	86.20	86.50	146.01	338.06	372.892
22	019	363.26	341.16	312.00	366.6	309.83	289.718
22	021	8.83	4.60	3.10	2.38	3.63	-3.064
22	023	74.93	36.36	27.50	30.45	31.75	-15.164
22	025	7.96	15.47	17.33	31.02	25.37	49.652
22	027	3.46	3.03	2.81	2.61	7.76	8.842
22	029	19.47	21.58	31.54	48.33	38.61	70.924
22	031	12.30	12.77	14.14	21.97	546.96	768.74
22	033	154.16	147.28	151.66	154.16	167.96	175.732
22	035	41.29	24.89	38.00	41.91	45.13	53.064
22	037	2.06	2.90	3.33	3.65	3.64	5.462
22	039	218.52	183.83	188.05	182.18	141.50	89.402
22	041	22.94	31.42	27.42	49.89	51.30	81.708
22	043	6.60	6.36	4.36	5.99	4.75	3.17
22	045	44.20	37.59	30.67	29.78	38.28	24.314
22	047	1247.07	1079.48	1217.68	1158.86	933.78	799.054
22	049	5.32	4.25	21.18	2.02	2.30	2.052
22	051	1037.74	1059.87	1139.87	1147.13	1058.63	1166.072
22	053	223.09	162.70	151.53	169.94	170.58	116.9
22	055	33.56	37.77	33.13	41.65	48.15	58.688
22	057	40.16	65.34	29.55	46.96	56.53	56.324
22	059	1.94	1.81	2.09	3.26	13.46	19.206
22	061	6.44	7.97	8.24	8.78	8.05	10.314
22	063	5.51	7.37	15.97	12.14	15.77	26.526
22	065	17.91	11.21	18.60	17.9	20.20	23.926
22	067	139.64	77.79	72.81	74.75	131.48	87.678
22	069	19.37	20.51	24.21	33.44	33.85	51.41
22	071	1055.89	555.78	635.54	743.03	456.25	82.08
22	073	267.92	131.10	111.89	235.61	77.21	-1.4
22	075	117.16	113.78	115.70	103.63	154.48	159.644
22	077	272.12	247.10	290.10	293.65	310.67	356.918
22	079	49.10	364.40	497.74	451.78	526.62	1003.38
22	081	2.57	1.67	1.62	2.4	2.26	2.17
22	083	49.34	22.25	24.52	41.05	39.28	34.496
22	085	4.03	7.38	3.63	4.87	3.91	3.114
22	087	136.41	261.79	305.65	281.48	292.15	454.198
22	089	2781.75	2460.31	1953.47	2701.2	3131.83	3170.342
22	091	1.35	6.15	6.29	1.15	4.02	3.996
22	093	207.82	282.37	246.68	244.99	389.42	469.748
22	095	46.78	103.21	731.45	93.7	619.50	1000.486
22	097	86.54	67.33	47.81	62.62	65.75	38.236
22	099	64.90	120.90	44.69	59.26	56.67	22.424
22	101	206.92	233.03	219.35	200.07	162.38	131.126
22	103	16.73	18.31	23.93	25.54	25.32	36.612
22	105	15.27	13.55	17.78	18.46	19.79	25.34
22	107	27.37	9.32	11.72	17.11	20.69	13.9
22	109	16.22	19.27	33.11	7.03	11.39	4.264
22	111	1.80	3.03	4.96	5.5	5.75	10.43
22	113	338.24	198.05	262.25	225.66	156.89	35.164
22	115	7.96	10.39	9.21	7.95	8.06	7.37
22	117	37.57	30.55	31.60	35.59	37.50	37.502
22	119	7.46	7.72	7.52	7.32	10.89	12.058
22	121	9.55	15.87	9.77	20.47	14.36	22.536
22	123	21.76	10.37	25.15	31.69	29.13	45.256
22	125	56.01	52.37	47.49	50.4	58.37	54.578
22	127	2.49	2.97	2.98	3.73	13.62	18.97
23	001	56.43	24.78	14.00	0	15.81	-28.1485714286
23	003	42.42	30.17	25.01	0	18.42	-6.11285714286
23	005	421.75	76.91	87.21	227.46	131.27	-162.561428571
23	007	52.19	24.23	5.36	0	3.18	-50.91
23	009	19.73	79.81	61.48	44.9	65.56	105.57
23	011	29.20	105.45	29.75	0	12.47	-23.42
23	013	12.98	5.43	5.30	0	5.39	-2.25
23	015	627.66	608.46	3.44	22.3	2.71	-794.998571429
23	017	32.28	36.17	10.49	0	38.58	33.53
23	019	156.98	63.83	21.47	0	45.13	-82.2028571429
23	021	2.54	3.15	3.06	0	2.63	2.75571428571
23	023	5.56	8.15	4.59	0	3.58	0.727142857143
23	025	9.62	28.66	8.30	0	87.31	147.895714286
23	027	5.15	5.88	3.83	0	4.12	2.46285714286
23	029	19.52	13.17	4.98	0	50.16	72.0057142857
23	031	26.85	26.09	37.73	0	118.32	201.602857143
24	001	49.44	47.50	45.12	48.67	44.32	41.568
24	003	833.67	822.90	735.29	823.9	599.84	483.124
24	005	919.44	1336.18	906.35	901.09	838.94	622.746
24	009	2433.48	1132.92	3228.11	3277.23	3345.42	5064.346
24	011	14.78	9.08	19.83	21.22	14.38	22.662
24	013	18.24	15.33	15.35	15.1	15.58	12.59
24	015	8.71	9.73	9.02	9.14	10.43	11.116
24	017	913.82	1209.41	1102.59	1205.19	985.37	1166.604
24	019	16.51	15.90	24.92	14.24	17.53	18.048
24	021	22.75	31.36	38.99	38.74	43.09	63.822
24	023	6.54	14.32	9.05	8.89	8.41	8.428
24	025	18.91	20.68	17.98	17.7	18.91	17.048
24	027	3.26	2.91	3.56	3.47	4.49	5.35
24	029	4.69	4.68	6.40	4.39	5.61	6.084
24	031	739.31	769.13	728.52	707.52	649.50	574.058
24	033	465.97	660.35	619.53	625.16	720.38	902.456
24	035	7.86	7.72	13.91	8.41	14.27	18.54
24	037	10.02	8.53	10.65	8.8	11.35	11.628
24	039	4.46	4.60	6.76	3.95	4.26	4.176
24	041	5.54	5.61	6.98	5.65	6.36	7.036
24	043	55.53	65.98	60.01	81.23	70.99	94.45
24	045	16.27	16.91	20.15	16.29	20.14	22.224
24	047	12.37	13.76	14.56	12.59	13.10	13.45
24	510	131.00	188.58	85.61	54.95	29.66	-103.826
25	001	432.07	473.92	422.03	399.67	529.64	524.0
25	003	50.72	48.89	24.01	32.54	35.59	10.384
25	005	1425.55	1809.99	1481.57	1214.57	1056.99	598.21
25	007	3.11	12.24	2.80	2.56	4.00	0.202
25	009	723.74	512.72	600.17	685.26	505.15	446.624
25	011	203.64	138.42	9.08	8.99	34.37	-201.882
25	013	309.06	228.83	232.03	176.29	167.05	20.716
25	015	11.40	17.98	26.02	16.91	37.35	52.43
25	017	1875.59	890.08	840.26	834.49	388.87	-851.56
25	019	1.55	0.91	1.58	4.24	5.11	8.948
25	021	2730.60	51.28	56.69	47.6	49.60	-2632.254
25	023	541.54	460.61	1013.81	575.98	170.16	175.986
25	025	1212.39	530.44	494.65	302.71	161.04	-858.012
25	027	137.14	342.98	306.32	358.56	446.52	698.908
26	001	7.58	2.35	2.29	1.26	5.68	0.898
26	003	2.60	5.38	3.94	6.8	7.15	11.486
26	005	25.31	30.21	50.55	26.29	29.90	35.608
26	007	120.13	70.34	409.27	128.9	122.45	208.138
26	009	4.98	11.58	8.48	4.49	40.17	51.914
26	011	16.48	5.11	52.88	37.9	34.74	71.008
26	013	18.72	17.35	2.12	2.07	1.75	-21.13
26	015	12.80	13.63	8.61	6.64	8.77	1.06
26	017	560.20	515.54	627.86	678.22	629.58	783.144
26	019	3.67	4.57	3.53	2.5	3.05	1.478
26	021	2153.31	1467.54	2195.78	1141.09	2327.16	1869.726
26	023	28.70	30.60	21.00	17.97	32.61	23.29
26	025	43.23	50.29	60.68	33.68	35.55	25.504
26	027	18.97	18.39	17.50	15.4	23.28	22.086
26	029	109.75	115.59	117.36	45.33	21.46	-66.206
26	031	15.88	6.55	4.12	3.92	3.64	-9.444
26	033	14.79	15.39	10.40	5.35	9.33	-1.524
26	035	13.55	5.92	4.23	4.16	4.11	-5.99
26	037	14.14	14.68	11.81	8.89	11.05	4.932
26	039	6.60	2.41	2.71	2.43	2.53	-1.536
26	041	29.66	45.78	75.91	64.63	65.36	110.418
26	043	19.13	15.35	11.23	21.95	23.72	27.744
26	045	21.57	19.52	17.71	9.8	11.09	-2.47
26	047	9.71	7.86	6.10	6.05	7.31	3.44
26	049	131.51	81.24	54.89	22.37	20.43	-106.53
26	051	6.94	4.50	3.29	2.43	2.53	-2.596
26	053	6.67	6.76	4.27	2.56	10.94	8.844
26	055	27.95	28.59	17.62	11.7	14.45	-6.272
26	057	12.94	10.21	9.22	6.35	9.00	2.5
26	059	13.52	47.82	62.04	8.39	10.35	0.962
26	061	14.01	11.25	6.35	4.89	4.26	-7.364
26	063	42.58	47.71	53.31	81.91	90.91	141.8
26	065	185.34	149.15	163.26	249.32	237.55	319.678
26	067	13.44	15.90	12.80	9.55	11.86	7.004
26	069	17.66	6.96	6.02	3.19	4.19	-10.822
26	071	3.58	3.99	4.82	2.59	2.74	1.696
26	073	17.85	9.36	10.44	7.26	8.88	-1.266
26	075	39.22	41.34	37.28	20.72	22.62	-0.056
26	077	72.89	77.19	111.67	83.97	80.33	98.206
26	079	3.42	10.81	4.46	3.92	4.36	2.388
26	081	111.18	115.85	184.32	76.15	85.63	60.146
26	083	0.75	0.43	0.27	0.22	0.22	-0.384
26	085	2.23	1.68	1.24	1.17	2.15	1.292
26	087	24.90	21.51	13.65	7.85	9.30	-11.474
26	089	4.44	6.74	7.24	3.47	4.51	3.402
26	091	18.30	26.01	24.42	12.28	15.06	7.088
26	093	33.97	28.68	24.89	17.71	25.90	9.964
26	095	2.28	2.54	1.16	1.13	1.18	-0.508
26	097	6.11	12.81	14.71	10.28	10.13	14.114
26	099	227.51	203.32	80.01	12.64	12.15	-265.714
26	101	7.22	30.65	37.23	43.28	38.91	77.064
26	103	272.23	364.45	257.03	293.93	342.19	347.606
26	105	7.32	36.14	27.54	23.05	29.01	42.786
26	107	15.69	14.68	15.98	6.78	15.98	9.43
26	109	3.85	10.96	7.56	5.3	5.92	5.806
26	111	24.08	175.59	88.91	8.57	14.71	-49.084
26	113	4.69	5.33	4.58	2.3	4.63	2.416
26	115	1672.18	1486.72	1763.52	1734.15	1846.73	2058.578
26	117	30.98	31.97	26.81	26.59	40.12	39.034
26	119	6.06	1.86	2.81	1.24	1.34	-3.374
26	121	298.22	362.65	321.89	323.08	323.10	331.902
26	123	14.41	28.57	17.16	7.69	12.59	1.372
26	125	198.55	253.36	110.91	50.23	61.99	-150.742
26	127	7.02	8.73	8.16	5.55	7.13	5.542
26	129	6.41	4.80	3.64	2.5	3.55	-0.632
26	131	27.16	37.06	30.61	19.67	7.30	-9.906
26	133	7.53	15.32	7.02	5.31	7.23	2.116
26	135	5.49	2.43	1.46	1.32	1.47	-3.056
26	137	11.66	7.97	4.23	3.9	4.60	-4.442
26	139	704.51	1079.08	639.68	733.63	854.52	775.026
26	141	10.54	19.57	6.27	7.97	13.63	8.344
26	143	7.63	3.35	3.61	2.65	3.23	-1.606
26	145	69.76	70.69	32.02	17.77	20.17	-49.178
26	147	1188.19	2023.35	1562.51	1717.13	1668.09	2024.002
26	149	38.91	40.97	58.06	57.72	77.77	111.368
26	151	15.52	18.43	16.79	7.89	6.87	-3.604
26	153	2.27	13.36	11.99	11.57	13.00	22.24
26	155	19.66	18.34	12.20	7.81	8.62	-6.24
26	157	18.91	17.25	12.77	9.02	10.32	-1.592
26	159	27.70	40.09	102.14	152.05	146.53	303.474
26	161	56.88	69.33	54.57	33.59	37.88	6.206
26	163	2318.01	1863.67	2165.49	1727.31	1858.74	1353.704
26	165	6.78	7.15	8.74	8.35	8.95	11.318
27	001	34.60	6.83	4.97	3.55	4.60	-27.058
27	003	135.26	164.82	142.22	132.34	97.91	70.202
27	005	6.41	10.92	5.10	9.39	14.52	18.082
27	007	9.07	7.46	7.75	6.92	7.66	5.756
27	009	19.02	19.61	18.29	21.54	24.11	27.78
27	011	4.66	2.11	1.36	1.39	1.74	-1.684
27	013	11.46	26.05	32.13	32.94	32.19	55.964
27	015	4.79	6.35	3.74	4.55	4.60	3.498
27	017	15.84	10.89	22.36	11.13	9.75	6.83
27	019	5.45	6.64	7.82	9.95	10.66	16.342
27	021	3.23	5.59	3.98	3.98	6.59	7.74
27	023	2.88	9.06	9.48	1.99	2.96	1.128
27	025	3.66	3.80	3.84	5.3	14.77	20.506
27	027	8.28	9.82	7.87	7.42	9.51	8.616
27	029	9.86	12.42	13.40	11.9	5.72	5.38
27	031	0.27	0.67	126.11	296.29	171.51	501.83
27	033	3.33	3.20	3.18	3.76	4.67	5.572
27	035	8.41	12.24	8.96	11.4	12.57	15.204
27	037	119.61	186.83	224.18	242.89	394.58	597.218
27	039	2.27	2.42	1.97	2.42	2.85	3.082
27	041	4.42	6.02	5.50	5.89	22.89	31.03
27	043	3.16	3.60	2.84	3	3.09	2.694
27	045	4.49	13.16	14.67	4.06	5.25	3.778
27	047	6.46	8.29	6.55	6.48	5.46	4.362
27	049	436.54	497.06	599.77	631.11	619.32	856.526
27	051	2.89	2.68	1.68	2.16	1.69	0.468
27	053	181.08	287.87	253.16	297.97	320.77	441.858
27	055	2.81	3.57	2.93	2.66	2.91	2.55
27	057	6.89	13.65	6.76	13.65	13.91	19.396
27	059	3.65	3.76	3.01	3.51	4.61	4.71
27	061	163.03	200.92	174.61	200.63	185.01	211.042
27	063	1.79	2.33	1.74	1.79	2.17	2.096
27	065	1.64	1.34	1.63	1.65	1.86	2.074
27	067	9.87	12.16	9.44	9.95	21.96	25.858
27	069	3.33	1.81	0.68	1.41	1.40	-0.83
27	071	42.23	45.18	42.85	53.29	47.54	57.456
27	073	5.95	4.59	3.51	4.13	4.48	2.492
27	075	96.65	93.43	132.97	135.76	130.89	184.426
27	077	0.94	1.22	1.24	1.37	1.37	1.834
27	079	6.83	7.06	3.72	19.07	19.68	33.898
27	081	2.45	2.54	1.30	1.92	1.83	0.892
27	083	4.66	5.46	5.75	6.55	6.52	8.674
27	085	6.92	6.82	7.38	6.63	6.72	6.54
27	087	0.76	1.07	0.66	0.71	3.34	4.188
27	089	1.19	1.04	0.99	1.39	1.27	1.482
27	091	86.89	38.86	45.14	20.6	17.76	-52.062
27	093	5.42	5.16	4.31	6.12	7.83	9.236
27	095	2.32	3.00	2.68	3.37	3.14	4.108
27	097	13.70	15.73	9.62	13.92	17.92	18.156
27	099	8.61	7.54	7.30	9.16	9.23	10.084
27	101	1.88	2.06	2.06	1.84	2.01	1.994
27	103	6.00	4.45	6.34	6.3	6.53	7.67
27	105	4.01	5.28	5.04	4.82	5.09	5.868
27	107	1.17	1.32	0.83	0.79	0.77	0.178
27	109	15.85	18.34	41.26	41.56	47.98	85.486
27	111	58.13	56.14	77.46	105.38	150.58	230.022
27	113	2.70	2.26	2.84	2.5	2.67	2.702
27	115	2.97	3.39	2.68	3.05	3.59	3.676
27	117	2.68	2.30	2.71	3.53	5.02	6.794
27	119	15.94	15.87	18.37	15.04	24.67	27.956
27	121	15.69	17.93	11.93	17.76	22.34	25.008
27	123	133.59	183.59	142.93	160.84	198.46	228.076
27	125	1.82	1.21	0.60	3.64	1.67	3.066
27	127	3.01	3.08	2.80	2.91	3.02	2.874
27	129	2.87	2.97	2.96	3.49	3.99	4.912
27	131	8.38	9.01	6.88	8.99	9.83	10.346
27	133	3.59	3.50	3.27	2.28	3.09	1.814
27	135	1.86	2.38	2.10	1.94	1.88	1.792
27	137	243.93	247.33	203.62	324.35	287.70	360.122
27	139	16.47	15.64	9.69	14.19	17.81	15.498
27	141	31.30	66.13	86.59	91.23	92.88	162.582
27	143	2.65	3.27	2.98	2.97	3.28	3.606
27	145	45.58	35.29	27.66	38.03	49.49	45.546
27	147	7.72	6.07	3.52	8.68	7.75	8.35
27	149	5.57	7.42	3.84	5.16	6.48	5.43
27	151	13.95	13.24	8.35	10.38	12.53	8.27
27	153	10.52	10.96	7.32	9.86	12.68	12.2
27	155	0.83	0.84	0.63	0.61	0.42	0.036
27	157	4.12	4.43	3.81	4.6	4.94	5.466
27	159	5.62	7.38	7.60	10.87	12.99	19.83
27	161	9.79	3.37	2.92	3.12	3.06	-3.774
27	163	270.32	326.19	320.91	320.79	359.93	423.92
27	165	3.18	3.35	3.05	3.56	3.73	4.16
27	167	1.09	2.11	1.24	0.82	0.88	0.202
27	169	9.13	12.52	11.96	7.93	9.01	7.212
27	171	342.59	366.22	348.16	334.42	334.01	315.704
27	173	2.17	2.17	1.52	2.72	3.21	3.936
28	001	41.28	48.11	51.24	49.03	6.87	-1.434
28	003	5.54	6.40	3.17	6.08	5.30	4.818
28	005	2.60	2.57	2.27	2.36	2.35	2.004
28	007	2.21	36.87	3.93	3.12	2.85	-9.686
28	009	0.58	0.66	0.73	1.02	2.32	3.366
28	011	293.14	465.84	472.44	285.84	331.79	308.19
28	013	1.84	3.18	45.92	4.73	3.18	14.308
28	015	0.99	6.12	6.38	4.52	6.96	11.198
28	017	1.90	2.46	2.35	4.13	9.08	13.602
28	019	1.47	1.50	2.37	1.51	5.60	7.452
28	021	35.00	32.72	34.37	34.28	29.06	26.894
28	023	3.67	3.43	2.94	2.71	2.64	1.41
28	025	5.79	6.98	6.59	8.51	6.11	8.098
28	027	59.72	158.15	146.37	160.91	139.70	230.602
28	029	6.75	6.51	4.78	4.62	5.78	3.39
28	031	2.51	2.52	6.89	6.08	7.58	13.336
28	033	9.92	31.13	16.69	31.95	32.01	51.34
28	035	25.65	24.07	41.78	53.39	32.36	61.094
28	037	0.83	0.83	1.05	1.25	1.15	1.658
28	039	2.22	2.44	1.86	2.23	3.27	3.538
28	041	1.25	1.41	1.43	7.11	2.93	8.262
28	043	12.66	23.15	20.78	16.22	10.08	9.324
28	045	4.03	6.28	6.33	5.1	10.84	13.98
28	047	220.66	341.93	265.52	341.33	195.26	242.1
28	049	45.21	47.37	48.34	46.94	46.27	47.84
28	051	12.69	39.02	47.59	47.93	49.93	89.466
28	053	138.93	203.68	157.96	136.15	122.29	91.316
28	055	19.19	28.84	34.37	13.77	11.12	2.732
28	057	2.26	2.28	2.13	2.89	10.94	14.882
28	059	56.60	88.80	68.23	70.59	54.44	54.214
28	061	2.69	2.46	3.14	1.71	2.54	1.878
28	063	0.72	0.88	1.50	0.68	0.65	0.682
28	065	1.59	1.47	2.03	2.12	2.52	3.452
28	067	17.83	15.59	16.57	18.84	17.20	18.4
28	069	1.25	1.49	1.58	0.87	1.75	1.616
28	071	3.93	4.74	5.21	5.85	3.59	4.922
28	073	12.76	9.81	8.65	16.86	21.65	28.844
28	075	12.36	12.38	14.71	11.88	11.97	11.892
28	077	29.02	32.84	33.69	36.24	38.63	47.656
28	079	5.02	3.07	3.82	2.99	5.76	4.972
28	081	10.99	11.47	12.54	17.34	4.57	7.2
28	083	104.27	196.11	192.86	206.71	213.56	320.21
28	085	3.05	3.51	13.29	4.5	5.45	9.434
28	087	26.67	23.97	14.86	41.54	41.74	58.382
28	089	7.05	7.49	12.13	12.57	13.86	21.84
28	091	4.27	4.10	4.21	4.05	5.06	5.256
28	093	2.93	3.30	3.23	4.34	4.13	5.65
28	095	20.60	22.32	18.54	19.53	27.69	28.57
28	097	1.79	2.34	1.92	4.17	1.81	3.528
28	099	3.52	3.07	3.83	3.81	4.83	5.828
28	101	4.09	3.51	3.70	2.09	3.11	1.272
28	103	2.64	6.47	4.08	31.21	29.89	62.402
28	105	6.88	7.67	8.34	6.26	6.44	5.744
28	107	13.42	35.34	14.79	17.16	28.96	29.674
28	109	5.52	5.70	5.75	7.69	6.77	8.98
28	111	17.76	21.93	20.14	18.08	21.22	21.668
28	113	5.70	6.84	7.21	11.52	8.11	13.576
28	115	3.08	4.57	2.78	1.98	2.22	0.34
28	117	3.03	3.17	2.06	3.99	2.34	2.582
28	119	68.52	92.53	111.82	80.77	80.37	93.966
28	121	8.15	10.86	12.72	13.09	21.64	30.818
28	123	10.47	9.13	10.13	9.3	10.94	10.66
28	125	36.81	53.63	64.14	36.85	32.03	28.888
28	127	4.29	3.85	4.00	2.25	5.30	4.19
28	129	3.53	2.27	5.97	4.27	4.78	6.864
28	131	2.25	2.51	2.34	2.2	3.22	3.482
28	133	218.46	334.13	352.82	264	282.95	325.782
28	135	49.95	171.46	107.40	113.93	103.10	138.43
28	137	6.16	4.84	5.68	17.59	3.52	12.04
28	139	2.33	3.07	2.48	3.38	5.15	6.852
28	141	1.94	2.98	4.39	2.8	2.84	3.962
28	143	92.58	154.47	140.39	94.05	127.53	127.492
