13	159	1.74	0.00	1.74
13	161	5.04	0.00	5.04
13	163	15.46	0.00	15.46
13	165	5.49	0.00	5.49
13	167	3.11	0.00	3.11
13	169	2.40	0.00	2.40
13	171	4.66	0.00	4.66
13	173	3.32	0.00	3.32
13	175	32.88	0.00	32.88
13	177	26.20	0.00	26.20
13	179	17.47	0.00	17.47
13	181	1.16	0.00	1.16
13	183	0.80	0.00	0.80
13	185	28.09	0.00	28.09
13	187	3.11	0.00	3.11
13	189	3.74	0.00	3.74
13	191	1.42	0.00	1.42
13	193	23.61	0.00	23.61
13	195	3.09	0.00	3.09
13	197	3.22	0.00	3.22
13	199	5.67	0.00	5.67
13	201	28.79	0.00	28.79
13	205	32.47	0.00	32.47
13	207	34.79	0.00	34.79
13	209	4.43	0.00	4.43
13	211	2.91	0.00	2.91
13	213	4.12	0.00	4.12
13	215	39.47	0.00	39.47
13	217	4.14	0.00	4.14
13	219	3.06	0.00	3.06
13	221	1.67	0.00	1.67
13	223	3.51	0.00	3.51
13	225	6.77	0.00	6.77
13	227	2.94	0.00	2.94
13	229	5.79	0.00	5.79
13	231	3.14	0.00	3.14
13	233	10.63	0.00	10.63
13	235	12.20	0.00	12.20
13	237	1010.49	0.00	1010.49
13	239	1.89	0.00	1.89
13	241	4.09	0.00	4.09
13	243	10.62	0.00	10.62
13	245	127.34	0.00	127.34
13	247	2.26	0.00	2.26
13	249	1.84	0.00	1.84
13	251	8.07	0.00	8.07
13	253	23.74	0.00	23.74
13	255	10.14	0.00	10.14
13	257	3.12	0.00	3.12
13	259	3.50	0.00	3.50
13	261	28.43	0.00	28.43
13	263	2.87	0.00	2.87
13	265	0.24	0.00	0.24
13	267	18.38	0.00	18.38
13	269	2.10	0.00	2.10
13	271	10.41	0.00	10.41
13	273	20.76	0.00	20.76
13	275	12.67	0.00	12.67
13	277	34.54	0.00	34.54
13	279	7.00	0.00	7.00
13	281	2.03	0.00	2.03
13	283	1.67	0.00	1.67
13	285	13.31	0.00	13.31
13	287	19.11	0.00	19.11
13	289	23.27	0.00	23.27
13	291	1.37	0.00	1.37
13	293	11.13	0.00	11.13
13	295	10.88	0.00	10.88
13	297	5.77	0.00	5.77
13	299	5.92	0.00	5.92
13	301	5.04	0.00	5.04
13	303	24.42	0.00	24.42
13	305	65.98	0.00	65.98
13	307	5.36	0.00	5.36
13	309	3.14	0.00	3.14
13	311	5.91	0.00	5.91
13	313	38.92	0.00	38.92
13	315	15.27	0.00	15.27
13	317	4.12	0.00	4.12
13	319	23.44	0.00	23.44
13	321	29.05	0.00	29.05
15	001	115.81	15.99	131.80
15	003	278.89	832.20	1111.09
15	005	0.00	0.00	0.00
15	007	243.82	17.10	260.92
15	009	373.91	56.33	430.24
16	001	1098.26	0.00	1098.26
16	003	63.65	0.00	63.65
16	005	313.50	0.00	313.50
16	007	117.30	0.00	117.30
16	009	8.04	0.00	8.04
16	011	1093.67	0.00	1093.67
16	013	160.22	0.00	160.22
16	015	15.24	0.00	15.24
16	017	35.17	0.00	35.17
16	019	644.85	0.00	644.85
16	021	2.34	0.00	2.34
16	023	167.63	0.00	167.63
16	025	26.99	0.00	26.99
16	027	639.02	0.00	639.02
16	029	225.35	0.00	225.35
16	031	585.47	0.00	585.47
16	033	105.76	0.00	105.76
16	035	36.40	0.00	36.40
16	037	141.75	0.00	141.75
16	039	327.42	0.00	327.42
16	041	177.68	0.00	177.68
16	043	338.39	0.00	338.39
16	045	135.63	0.00	135.63
16	047	1288.62	0.00	1288.62
16	049	30.26	0.00	30.26
16	051	1544.07	0.00	1544.07
16	053	1108.54	0.00	1108.54
16	055	47.12	0.00	47.12
16	057	11.66	0.00	11.66
16	059	123.71	0.00	123.71
16	061	1.09	0.00	1.09
16	063	420.61	0.00	420.61
16	065	295.29	0.00	295.29
16	067	526.83	0.00	526.83
16	069	18.58	0.00	18.58
16	071	103.32	0.00	103.32
16	073	474.04	0.00	474.04
16	075	254.10	0.00	254.10
16	077	305.51	0.00	305.51
16	079	9.94	0.00	9.94
16	081	116.30	0.00	116.30
16	083	1890.61	0.00	1890.61
16	085	28.14	0.00	28.14
16	087	83.38	0.00	83.38
17	001	23.50	0.00	23.50
17	003	2.45	0.00	2.45
17	005	2.40	0.00	2.40
17	007	6.26	0.00	6.26
17	009	0.44	0.00	0.44
17	011	8.14	0.00	8.14
17	013	8.33	0.00	8.33
17	015	8.53	0.00	8.53
17	017	9.52	0.00	9.52
17	019	36.10	0.00	36.10
17	021	775.62	0.46	776.08
17	023	4.20	0.11	4.31
17	025	1.67	0.72	2.39
17	027	7.48	0.31	7.79
17	029	7.73	0.12	7.85
17	031	1691.48	0.00	1691.48
17	033	57.60	3.60	61.20
17	035	1.89	0.11	2.00
17	037	12.01	0.00	12.01
17	039	712.00	0.00	712.00
17	041	5.74	0.00	5.74
17	043	18.34	0.00	18.34
17	045	2.75	0.09	2.84
17	047	1.18	0.49	1.67
17	049	5.88	0.22	6.10
17	051	5.74	1.28	7.02
17	053	3.94	0.00	3.94
17	055	15.49	0.23	15.72
17	057	273.39	0.00	273.39
17	059	9.95	0.27	10.22
17	061	3.05	0.00	3.05
17	063	2560.49	0.00	2560.49
17	065	0.48	0.51	0.99
17	067	3.17	0.00	3.17
17	069	2.77	0.00	2.77
17	071	15.12	0.00	15.12
17	073	9.07	0.00	9.07
17	075	4.39	0.00	4.39
17	077	190.91	0.00	190.91
17	079	531.13	1.10	532.23
17	081	2.76	0.77	3.53
17	083	7.34	0.00	7.34
17	085	8.56	0.00	8.56
17	087	1.96	0.00	1.96
17	089	53.42	0.00	53.42
17	091	28.97	0.00	28.97
17	093	5.51	0.00	5.51
17	095	8.65	0.00	8.65
17	097	2449.32	0.00	2449.32
17	099	888.19	0.00	888.19
17	101	6.66	7.22	13.88
17	103	15.63	0.00	15.63
17	105	7.18	0.00	7.18
17	107	4.82	0.00	4.82
17	109	4.63	0.00	4.63
17	111	39.84	0.00	39.84
17	113	16.96	0.00	16.96
17	115	46.55	0.00	46.55
17	117	10.48	0.00	10.48
17	119	308.10	0.09	308.19
17	121	5.68	0.65	6.33
17	123	4.36	0.00	4.36
17	125	118.99	0.00	118.99
17	127	592.23	0.00	592.23
17	129	1.93	0.00	1.93
17	131	4.62	0.00	4.62
17	133	2.79	0.00	2.79
17	135	333.72	0.00	333.72
17	137	159.05	0.00	159.05
17	139	2.56	0.00	2.56
17	141	30.79	0.00	30.79
17	143	110.44	0.00	110.44
17	145	11.33	0.01	11.34
17	147	3.29	0.00	3.29
17	149	23.44	0.00	23.44
17	151	0.53	0.00	0.53
17	153	1.31	0.00	1.31
17	155	166.74	0.00	166.74
17	157	1179.41	0.00	1179.41
17	159	2.32	0.91	3.23
17	161	924.93	0.00	924.93
17	163	46.76	0.00	46.76
17	165	0.51	0.35	0.86
17	167	336.94	0.00	336.94
17	169	2.16	0.00	2.16
17	171	6.28	0.00	6.28
17	173	4.37	0.04	4.41
17	175	1.39	0.00	1.39
17	177	10.88	0.00	10.88
17	179	798.48	0.00	798.48
17	181	3.84	0.00	3.84
17	183	16.34	0.00	16.34
17	185	6.60	1.23	7.83
17	187	3.62	0.00	3.62
17	189	2.82	0.35	3.17
17	191	3.66	1.71	5.37
17	193	3.95	2.49	6.44
17	195	33.02	0.00	33.02
17	197	3907.86	0.00	3907.86
17	199	13.73	0.03	13.76
17	201	46.61	0.00	46.61
17	203	10.75	0.00	10.75
18	001	7.44	0.00	7.44
18	003	54.84	0.00	54.84
18	005	21.79	0.00	21.79
18	007	1.86	0.00	1.86
18	009	2.21	0.00	2.21
18	011	5.44	0.00	5.44
18	013	0.56	0.00	0.56
18	015	4.67	0.00	4.67
18	017	29.19	0.00	29.19
18	019	31.18	0.00	31.18
18	021	2.10	0.00	2.10
18	023	6.50	0.00	6.50
18	025	6.32	0.00	6.32
18	027	9.00	0.00	9.00
18	029	621.75	0.00	621.75
18	031	4.35	0.00	4.35
18	033	7.53	0.00	7.53
18	035	18.80	0.00	18.80
18	037	9.52	0.00	9.52
18	039	43.42	0.00	43.42
18	041	4.47	0.00	4.47
18	043	271.50	0.00	271.50
18	045	3.70	0.00	3.70
18	047	2.71	0.00	2.71
18	049	8.20	0.00	8.20
18	051	49.09	0.00	49.09
18	053	13.58	0.00	13.58
18	055	24.22	0.00	24.22
18	057	76.05	0.00	76.05
18	059	5.49	0.00	5.49
18	061	2.76	0.00	2.76
18	063	9.89	0.00	9.89
18	065	11.81	0.00	11.81
18	067	22.94	0.00	22.94
18	069	5.16	0.00	5.16
18	071	9.95	0.00	9.95
18	073	30.99	0.00	30.99
18	075	3.90	0.00	3.90
18	077	1317.80	0.00	1317.80
18	079	4.03	0.00	4.03
18	081	13.08	0.00	13.08
18	083	61.00	0.00	61.00
18	085	23.11	0.00	23.11
18	087	11.72	0.00	11.72
18	089	2173.68	0.00	2173.68
18	091	85.53	0.00	85.53
18	093	8.80	0.00	8.80
18	095	21.57	0.00	21.57
18	097	318.48	0.00	318.48
18	099	7.48	0.00	7.48
18	101	2.94	0.00	2.94
18	103	7.41	0.00	7.41
18	105	14.62	0.00	14.62
18	107	6.60	0.00	6.60
18	109	151.20	0.00	151.20
18	111	4.44	0.00	4.44
18	113	9.96	0.00	9.96
18	115	0.68	0.00	0.68
18	117	2.82	0.00	2.82
18	119	2.19	0.00	2.19
18	121	1.89	0.00	1.89
18	123	2.44	0.00	2.44
18	125	472.61	0.00	472.61
18	127	678.94	0.00	678.94
18	129	19.51	0.00	19.51
18	131	9.87	0.00	9.87
18	133	7.95	0.00	7.95
18	135	4.24	0.00	4.24
18	137	4.14	0.00	4.14
18	139	3.33	0.00	3.33
18	141	94.33	0.00	94.33
18	143	4.18	0.00	4.18
