State FIPS -- County FIPS -- 1985 -- 1990 -- 1995 -- 2000 -- 2005
08	061	9.41	7.36	14.78	28.75	8.61
08	063	146.33	194.73	166.44	186.44	284.75
08	065	21.16	43.69	26.21	41.02	14.67
08	067	370.72	309.92	378.44	220.61	383.49
08	069	341.78	297.01	270.51	272.04	504.35
08	071	149.08	64.90	120.87	121.73	67.67
08	073	7.37	8.76	17.63	20.22	6.41
08	075	243.59	280.29	335.61	309.31	290.42
08	077	1328.64	941.88	972.94	1201.97	926.30
08	079	3.10	6.58	2.06	0.11	21.79
08	081	228.04	247.69	207.44	208.74	165.36
08	083	241.97	323.98	313.98	428.75	249.65
08	085	672.75	691.07	644.15	597.74	705.81
08	087	351.77	310.81	335.85	288.21	293.49
08	089	309.02	351.44	424.63	281.91	393.47
08	091	59.67	55.68	58.01	82.1	103.87
08	093	30.79	22.34	8.65	28.13	21.96
08	095	93.33	102.77	86.21	129.83	104.49
08	097	67.73	82.90	46.63	43.19	130.89
08	099	455.83	344.30	695.25	429.06	488.01
08	101	281.04	221.66	246.09	246.32	301.30
08	103	223.89	212.29	134.56	216.58	241.34
08	105	304.25	342.12	405.39	285.33	729.85
08	107	176.13	299.81	307.01	271.22	203.86
08	109	454.11	456.78	425.71	647.03	509.15
08	111	4.51	3.21	0.29	0.17	0.27
08	113	49.31	31.64	63.04	9.88	28.37
08	115	118.34	94.42	94.63	112.06	99.71
08	117	32.25	34.33	29.16	4.5	66.00
08	119	6.55	8.81	9.23	6.84	6.42
08	121	53.69	52.78	47.66	64.24	120.65
08	123	1343.80	1362.06	1162.37	1064.17	773.04
08	125	285.76	329.84	272.73	321.13	397.34
09	001	748.81	770.56	330.00	578.32	651.96
09	003	87.41	104.08	93.71	0	145.41
09	005	88.93	83.73	93.03	0	99.40
09	007	733.60	566.54	626.24	0	224.36
09	009	637.41	663.44	763.96	455.46	342.67
09	011	1450.24	2617.49	2514.56	2407.14	2259.10
09	013	16.22	19.10	17.00	0	17.64
09	015	18.50	18.61	14.96	0	17.86
10	001	26.00	24.76	33.91	29.62	37.59
10	003	940.76	926.78	1079.94	819.74	498.39
10	005	687.15	415.53	381.64	473.27	481.26
11	001	347.92	9.02	10.19	9.87	9.70
12	001	51.46	52.48	48.31	58.1	60.05
12	003	8.26	10.07	5.37	7.5	7.19
12	005	306.52	285.86	318.51	322.87	291.93
12	007	9.25	9.02	7.51	4.65	6.71
12	009	1313.37	1195.89	1332.84	1261.31	957.28
12	011	929.42	1292.09	1515.60	1813.66	1837.86
12	013	1.68	2.38	4.19	6.13	3.43
12	015	54.16	50.66	49.88	63.93	40.05
12	017	2302.90	1481.36	1685.32	425.19	1707.14
12	019	26.57	25.64	21.52	33.59	22.55
12	021	123.69	213.79	208.20	229.91	193.23
12	023	9.86	11.38	16.74	13.75	12.26
12	025	491.54	576.15	651.75	49.7	81.04
12	027	83.78	121.97	70.94	133.38	66.74
12	029	4.21	5.87	3.41	3.29	3.75
12	031	640.09	512.47	720.18	814.49	771.63
12	033	343.06	292.17	269.55	313.77	329.01
12	035	9.87	14.67	14.15	27.88	19.26
12	037	2.98	2.67	2.89	2.25	2.59
12	039	16.12	18.51	16.38	15.61	16.96
12	041	5.41	11.06	9.36	15.89	14.78
12	043	82.08	81.71	99.59	74.63	104.40
12	045	37.88	56.43	36.85	4.43	2.66
12	047	43.38	50.60	46.18	41.7	54.84
12	049	94.18	66.55	51.00	91.15	32.46
12	051	192.00	492.96	557.01	511.9	395.94
12	053	40.86	45.83	41.62	50.45	48.59
12	055	123.67	141.47	119.47	174.26	118.30
12	057	2645.07	2304.94	2628.16	3479	2014.00
12	059	5.47	6.76	7.24	4.09	3.77
12	061	170.61	328.35	266.46	287.46	285.66
12	063	129.33	141.50	81.05	111.6	119.51
12	065	9.56	12.10	11.61	8.36	13.23
12	067	7.57	9.64	7.45	6.74	7.85
12	069	73.18	97.03	83.11	99.51	85.69
12	071	328.56	572.93	499.26	652.38	709.10
12	073	36.61	39.49	39.30	45.54	43.04
12	075	18.59	24.56	23.42	31.02	28.74
12	077	1.09	3.72	1.63	1.57	1.03
12	079	6.00	7.46	9.33	9.13	14.28
12	081	127.49	141.84	122.73	186.9	141.40
12	083	53.03	51.07	52.07	68.81	54.44
12	085	189.22	209.60	170.03	198.5	138.70
12	086	70.57	71.63	0	598.49	602.29
12	087	1.60	45.64	2.10	1.96	1.68
12	089	48.65	44.77	46.90	48.17	54.85
12	091	27.67	31.59	29.94	28.47	26.41
12	093	29.71	44.26	41.22	71.47	54.51
12	095	245.74	282.34	259.56	275.49	257.99
12	097	59.27	76.84	81.48	142.71	146.81
12	099	1033.46	1419.08	1432.60	1711.61	1532.52
12	101	1258.29	1465.90	1169.25	2097.53	2168.22
12	103	519.82	563.97	529.91	465.82	483.83
12	105	398.80	437.50	391.85	362.61	219.26
12	107	90.34	80.24	88.43	89.18	73.86
12	109	51.29	52.65	46.37	55.7	34.92
12	111	1486.18	1510.94	1485.34	1757.69	1352.29
12	113	16.83	23.83	23.25	30.72	28.98
12	115	40.83	62.67	47.86	46.4	41.01
12	117	68.72	67.37	69.78	90.21	68.83
12	119	78.62	73.60	66.14	44.39	24.65
12	121	87.90	141.76	142.48	127.71	103.08
12	123	50.16	50.66	53.08	49.81	49.24
12	125	2.11	5.05	2.70	2.54	3.29
12	127	212.08	277.64	156.60	234.69	171.22
12	129	30.34	54.49	72.52	33.17	10.86
12	131	6.57	9.05	11.77	12.22	11.66
12	133	3.21	3.36	4.59	4.1	3.61
13	001	58.56	60.58	62.89	63.7	63.02
13	003	2.43	2.11	3.02	6.55	7.87
13	005	3.20	3.46	2.99	5.85	6.42
13	007	21.94	14.00	24.07	41.85	34.39
13	009	8.11	12.38	7.16	8.77	7.63
13	011	1.40	1.82	2.28	2.1	3.54
13	013	4.24	5.26	5.68	7.54	8.61
13	015	73.69	75.95	57.97	66.03	107.78
13	017	6.44	5.77	17.30	11.23	10.68
13	019	8.54	13.55	12.90	15.26	6.86
13	021	228.30	76.45	106.97	154.71	18.68
13	023	7.47	6.46	9.10	16.13	13.55
13	025	2.11	2.33	2.48	1.75	2.83
13	027	4.99	26.16	6.34	6.38	4.46
